city,state,year,month,model,pm2.5
Agartala,Tripura,2023,January,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,February,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,March,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,April,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,May,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,June,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,July,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,August,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,September,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,October,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,November,Qwen/Qwen3-32B,45.6
Agartala,Tripura,2023,December,Qwen/Qwen3-32B,58.2
Ahmedabad,Gujarat,2023,January,Qwen/Qwen3-32B,150.3
Ahmedabad,Gujarat,2023,February,Qwen/Qwen3-32B,150.3
Ahmedabad,Gujarat,2023,March,Qwen/Qwen3-32B,45.6
Ahmedabad,Gujarat,2023,April,Qwen/Qwen3-32B,85.6
Ahmedabad,Gujarat,2023,May,Qwen/Qwen3-32B,45.6
Ahmedabad,Gujarat,2023,June,Qwen/Qwen3-32B,150.2
Ahmedabad,Gujarat,2023,July,Qwen/Qwen3-32B,45.6
Ahmedabad,Gujarat,2023,August,Qwen/Qwen3-32B,45.6
Ahmedabad,Gujarat,2023,September,Qwen/Qwen3-32B,45.6
Ahmedabad,Gujarat,2023,October,Qwen/Qwen3-32B,45.6
Ahmedabad,Gujarat,2023,November,Qwen/Qwen3-32B,150.3
Ahmedabad,Gujarat,2023,December,Qwen/Qwen3-32B,150.3
Aizawl,Mizoram,2023,January,Qwen/Qwen3-32B,25.6
Aizawl,Mizoram,2023,February,Qwen/Qwen3-32B,25.6
Aizawl,Mizoram,2023,March,Qwen/Qwen3-32B,25.6
Aizawl,Mizoram,2023,April,Qwen/Qwen3-32B,25.6
Aizawl,Mizoram,2023,May,Qwen/Qwen3-32B,25.6
Aizawl,Mizoram,2023,June,Qwen/Qwen3-32B,15.2
Aizawl,Mizoram,2023,July,Qwen/Qwen3-32B,15.2
Aizawl,Mizoram,2023,August,Qwen/Qwen3-32B,15.2
Aizawl,Mizoram,2023,September,Qwen/Qwen3-32B,15.2
Aizawl,Mizoram,2023,October,Qwen/Qwen3-32B,15.2
Aizawl,Mizoram,2023,November,Qwen/Qwen3-32B,25.6
Aizawl,Mizoram,2023,December,Qwen/Qwen3-32B,25.6
Amaravati,Andhra Pradesh,2023,January,Qwen/Qwen3-32B,45.6
Amaravati,Andhra Pradesh,2023,February,Qwen/Qwen3-32B,35.7
Amaravati,Andhra Pradesh,2023,March,Qwen/Qwen3-32B,35.7
Amaravati,Andhra Pradesh,2023,April,Qwen/Qwen3-32B,35.7
Amaravati,Andhra Pradesh,2023,May,Qwen/Qwen3-32B,45.6
Amaravati,Andhra Pradesh,2023,June,Qwen/Qwen3-32B,35.7
Amaravati,Andhra Pradesh,2023,July,Qwen/Qwen3-32B,35.7
Amaravati,Andhra Pradesh,2023,August,Qwen/Qwen3-32B,35.7
Amaravati,Andhra Pradesh,2023,September,Qwen/Qwen3-32B,35.7
Amaravati,Andhra Pradesh,2023,October,Qwen/Qwen3-32B,35.7
Amaravati,Andhra Pradesh,2023,November,Qwen/Qwen3-32B,45.6
Amaravati,Andhra Pradesh,2023,December,Qwen/Qwen3-32B,45.6
Anantapur,Andhra Pradesh,2023,January,Qwen/Qwen3-32B,45.6
Anantapur,Andhra Pradesh,2023,February,Qwen/Qwen3-32B,45.6
Anantapur,Andhra Pradesh,2023,March,Qwen/Qwen3-32B,45.6
Anantapur,Andhra Pradesh,2023,April,Qwen/Qwen3-32B,45.6
Anantapur,Andhra Pradesh,2023,May,Qwen/Qwen3-32B,45.6
Anantapur,Andhra Pradesh,2023,June,Qwen/Qwen3-32B,45.6
Anantapur,Andhra Pradesh,2023,July,Qwen/Qwen3-32B,35.7
Anantapur,Andhra Pradesh,2023,August,Qwen/Qwen3-32B,35.7
Anantapur,Andhra Pradesh,2023,September,Qwen/Qwen3-32B,35.7
Anantapur,Andhra Pradesh,2023,October,Qwen/Qwen3-32B,35.7
Anantapur,Andhra Pradesh,2023,November,Qwen/Qwen3-32B,45.6
Anantapur,Andhra Pradesh,2023,December,Qwen/Qwen3-32B,45.6
Araria,Bihar,2023,January,Qwen/Qwen3-32B,85.6
Araria,Bihar,2023,February,Qwen/Qwen3-32B,150.3
Araria,Bihar,2023,March,Qwen/Qwen3-32B,78.5
Araria,Bihar,2023,April,Qwen/Qwen3-32B,75.2
Araria,Bihar,2023,May,Qwen/Qwen3-32B,75.2
Araria,Bihar,2023,June,Qwen/Qwen3-32B,75.2
Araria,Bihar,2023,July,Qwen/Qwen3-32B,45.6
Araria,Bihar,2023,August,Qwen/Qwen3-32B,45.6
Araria,Bihar,2023,September,Qwen/Qwen3-32B,45.6
Araria,Bihar,2023,October,Qwen/Qwen3-32B,58.2
Araria,Bihar,2023,November,Qwen/Qwen3-32B,150.3
Araria,Bihar,2023,December,Qwen/Qwen3-32B,150.3
Ariyalur,Tamil Nadu,2023,January,Qwen/Qwen3-32B,45.6
Ariyalur,Tamil Nadu,2023,February,Qwen/Qwen3-32B,45.6
Ariyalur,Tamil Nadu,2023,March,Qwen/Qwen3-32B,45.6
Ariyalur,Tamil Nadu,2023,April,Qwen/Qwen3-32B,45.6
Ariyalur,Tamil Nadu,2023,May,Qwen/Qwen3-32B,45.6
Ariyalur,Tamil Nadu,2023,June,Qwen/Qwen3-32B,45.6
Ariyalur,Tamil Nadu,2023,July,Qwen/Qwen3-32B,35.7
Ariyalur,Tamil Nadu,2023,August,Qwen/Qwen3-32B,35.7
Ariyalur,Tamil Nadu,2023,September,Qwen/Qwen3-32B,35.7
Ariyalur,Tamil Nadu,2023,October,Qwen/Qwen3-32B,45.6
Ariyalur,Tamil Nadu,2023,November,Qwen/Qwen3-32B,45.6
Ariyalur,Tamil Nadu,2023,December,Qwen/Qwen3-32B,45.6
Baddi,Himachal Pradesh,2023,January,Qwen/Qwen3-32B,45.6
Baddi,Himachal Pradesh,2023,February,Qwen/Qwen3-32B,45.6
Baddi,Himachal Pradesh,2023,March,Qwen/Qwen3-32B,45.6
Baddi,Himachal Pradesh,2023,April,Qwen/Qwen3-32B,45.6
Baddi,Himachal Pradesh,2023,May,Qwen/Qwen3-32B,45.6
Baddi,Himachal Pradesh,2023,June,Qwen/Qwen3-32B,35.7
Baddi,Himachal Pradesh,2023,July,Qwen/Qwen3-32B,35.7
Baddi,Himachal Pradesh,2023,August,Qwen/Qwen3-32B,35.7
Baddi,Himachal Pradesh,2023,September,Qwen/Qwen3-32B,35.7
Baddi,Himachal Pradesh,2023,October,Qwen/Qwen3-32B,45.6
Baddi,Himachal Pradesh,2023,November,Qwen/Qwen3-32B,58.2
Baddi,Himachal Pradesh,2023,December,Qwen/Qwen3-32B,75.3
Bhilai,Chhattisgarh,2023,January,Qwen/Qwen3-32B,85.6
Bhilai,Chhattisgarh,2023,February,Qwen/Qwen3-32B,150.3
Bhilai,Chhattisgarh,2023,March,Qwen/Qwen3-32B,45.6
Bhilai,Chhattisgarh,2023,April,Qwen/Qwen3-32B,45.6
Bhilai,Chhattisgarh,2023,May,Qwen/Qwen3-32B,45.6
Bhilai,Chhattisgarh,2023,June,Qwen/Qwen3-32B,45.6
Bhilai,Chhattisgarh,2023,July,Qwen/Qwen3-32B,45.6
Bhilai,Chhattisgarh,2023,August,Qwen/Qwen3-32B,45.6
Bhilai,Chhattisgarh,2023,September,Qwen/Qwen3-32B,45.6
Bhilai,Chhattisgarh,2023,October,Qwen/Qwen3-32B,45.6
Bhilai,Chhattisgarh,2023,November,Qwen/Qwen3-32B,75.6
Bhilai,Chhattisgarh,2023,December,Qwen/Qwen3-32B,150.3
Bhiwadi,Rajasthan,2023,January,Qwen/Qwen3-32B,125.4
Bhiwadi,Rajasthan,2023,February,Qwen/Qwen3-32B,125.4
Bhiwadi,Rajasthan,2023,March,Qwen/Qwen3-32B,78.5
Bhiwadi,Rajasthan,2023,April,Qwen/Qwen3-32B,45.6
Bhiwadi,Rajasthan,2023,May,Qwen/Qwen3-32B,78.5
Bhiwadi,Rajasthan,2023,June,Qwen/Qwen3-32B,45.6
Bhiwadi,Rajasthan,2023,July,Qwen/Qwen3-32B,45.6
Bhiwadi,Rajasthan,2023,August,Qwen/Qwen3-32B,45.6
Bhiwadi,Rajasthan,2023,September,Qwen/Qwen3-32B,45.6
Bhiwadi,Rajasthan,2023,October,Qwen/Qwen3-32B,45.6
Bhiwadi,Rajasthan,2023,November,Qwen/Qwen3-32B,150.3
Bhiwadi,Rajasthan,2023,December,Qwen/Qwen3-32B,120.5
Bihar Sharif,Bihar,2023,January,Qwen/Qwen3-32B,150.3
Bihar Sharif,Bihar,2023,February,Qwen/Qwen3-32B,150.3
Bihar Sharif,Bihar,2023,March,Qwen/Qwen3-32B,85.6
Bihar Sharif,Bihar,2023,April,Qwen/Qwen3-32B,85.6
Bihar Sharif,Bihar,2023,May,Qwen/Qwen3-32B,85.6
Bihar Sharif,Bihar,2023,June,Qwen/Qwen3-32B,75.6
Bihar Sharif,Bihar,2023,July,Qwen/Qwen3-32B,75.6
Bihar Sharif,Bihar,2023,August,Qwen/Qwen3-32B,75.6
Bihar Sharif,Bihar,2023,September,Qwen/Qwen3-32B,75.6
Bihar Sharif,Bihar,2023,October,Qwen/Qwen3-32B,75.6
Bihar Sharif,Bihar,2023,November,Qwen/Qwen3-32B,150.3
Bihar Sharif,Bihar,2023,December,Qwen/Qwen3-32B,150.3
Bileipada,Odisha,2023,January,Qwen/Qwen3-32B,45.6
Bileipada,Odisha,2023,February,Qwen/Qwen3-32B,45.6
Bileipada,Odisha,2023,March,Qwen/Qwen3-32B,45.6
Bileipada,Odisha,2023,April,Qwen/Qwen3-32B,45.6
Bileipada,Odisha,2023,May,Qwen/Qwen3-32B,45.6
