city,state,year,month,model,pm2.5
Agartala,Tripura,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0
Agartala,Tripura,2023,February,meta-llama/Llama-3.1-8B-Instruct,14.0
Agartala,Tripura,2023,March,meta-llama/Llama-3.1-8B-Instruct,14.0
Agartala,Tripura,2023,April,meta-llama/Llama-3.1-8B-Instruct,14.0
Agartala,Tripura,2023,May,meta-llama/Llama-3.1-8B-Instruct,24.0
Agartala,Tripura,2023,June,meta-llama/Llama-3.1-8B-Instruct,25.0
Agartala,Tripura,2023,July,meta-llama/Llama-3.1-8B-Instruct,24.0
Agartala,Tripura,2023,August,meta-llama/Llama-3.1-8B-Instruct,25.0
Agartala,Tripura,2023,September,meta-llama/Llama-3.1-8B-Instruct,24.0
Agartala,Tripura,2023,October,meta-llama/Llama-3.1-8B-Instruct,
Agartala,Tripura,2023,November,meta-llama/Llama-3.1-8B-Instruct,
Agartala,Tripura,2023,December,meta-llama/Llama-3.1-8B-Instruct,
Ahmedabad,Gujarat,2023,January,meta-llama/Llama-3.1-8B-Instruct,25.0
Ahmedabad,Gujarat,2023,February,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,March,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,April,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,May,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,June,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,July,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,August,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,September,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,October,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,November,meta-llama/Llama-3.1-8B-Instruct,35.0
Ahmedabad,Gujarat,2023,December,meta-llama/Llama-3.1-8B-Instruct,35.0
Aizawl,Mizoram,2023,January,meta-llama/Llama-3.1-8B-Instruct,12.0
Aizawl,Mizoram,2023,February,meta-llama/Llama-3.1-8B-Instruct,12.0
Aizawl,Mizoram,2023,March,meta-llama/Llama-3.1-8B-Instruct,12.0
Aizawl,Mizoram,2023,April,meta-llama/Llama-3.1-8B-Instruct,12.0
Aizawl,Mizoram,2023,May,meta-llama/Llama-3.1-8B-Instruct,12.0
Aizawl,Mizoram,2023,June,meta-llama/Llama-3.1-8B-Instruct,12.0
Aizawl,Mizoram,2023,July,meta-llama/Llama-3.1-8B-Instruct,12.0
Aizawl,Mizoram,2023,August,meta-llama/Llama-3.1-8B-Instruct,24.0
Aizawl,Mizoram,2023,September,meta-llama/Llama-3.1-8B-Instruct,
Aizawl,Mizoram,2023,October,meta-llama/Llama-3.1-8B-Instruct,
Aizawl,Mizoram,2023,November,meta-llama/Llama-3.1-8B-Instruct,
Aizawl,Mizoram,2023,December,meta-llama/Llama-3.1-8B-Instruct,
Amaravati,Andhra Pradesh,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0
Amaravati,Andhra Pradesh,2023,February,meta-llama/Llama-3.1-8B-Instruct,14.0
Amaravati,Andhra Pradesh,2023,March,meta-llama/Llama-3.1-8B-Instruct,12.0
Amaravati,Andhra Pradesh,2023,April,meta-llama/Llama-3.1-8B-Instruct,24.0
Amaravati,Andhra Pradesh,2023,May,meta-llama/Llama-3.1-8B-Instruct,25.0
Amaravati,Andhra Pradesh,2023,June,meta-llama/Llama-3.1-8B-Instruct,25.0
Amaravati,Andhra Pradesh,2023,July,meta-llama/Llama-3.1-8B-Instruct,25.0
Amaravati,Andhra Pradesh,2023,August,meta-llama/Llama-3.1-8B-Instruct,25.0
Amaravati,Andhra Pradesh,2023,September,meta-llama/Llama-3.1-8B-Instruct,25.0
Amaravati,Andhra Pradesh,2023,October,meta-llama/Llama-3.1-8B-Instruct,
Amaravati,Andhra Pradesh,2023,November,meta-llama/Llama-3.1-8B-Instruct,
Amaravati,Andhra Pradesh,2023,December,meta-llama/Llama-3.1-8B-Instruct,
Anantapur,Andhra Pradesh,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0
Anantapur,Andhra Pradesh,2023,February,meta-llama/Llama-3.1-8B-Instruct,17.0
Anantapur,Andhra Pradesh,2023,March,meta-llama/Llama-3.1-8B-Instruct,24.0
Anantapur,Andhra Pradesh,2023,April,meta-llama/Llama-3.1-8B-Instruct,24.0
Anantapur,Andhra Pradesh,2023,May,meta-llama/Llama-3.1-8B-Instruct,25.0
Anantapur,Andhra Pradesh,2023,June,meta-llama/Llama-3.1-8B-Instruct,25.0
Anantapur,Andhra Pradesh,2023,July,meta-llama/Llama-3.1-8B-Instruct,25.0
Anantapur,Andhra Pradesh,2023,August,meta-llama/Llama-3.1-8B-Instruct,35.0
Anantapur,Andhra Pradesh,2023,September,meta-llama/Llama-3.1-8B-Instruct,35.0
Anantapur,Andhra Pradesh,2023,October,meta-llama/Llama-3.1-8B-Instruct,
Anantapur,Andhra Pradesh,2023,November,meta-llama/Llama-3.1-8B-Instruct,
Anantapur,Andhra Pradesh,2023,December,meta-llama/Llama-3.1-8B-Instruct,
Araria,Bihar,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0
Araria,Bihar,2023,February,meta-llama/Llama-3.1-8B-Instruct,14.0
Araria,Bihar,2023,March,meta-llama/Llama-3.1-8B-Instruct,25.0
Araria,Bihar,2023,April,meta-llama/Llama-3.1-8B-Instruct,24.0
Araria,Bihar,2023,May,meta-llama/Llama-3.1-8B-Instruct,24.0
Araria,Bihar,2023,June,meta-llama/Llama-3.1-8B-Instruct,25.0
Araria,Bihar,2023,July,meta-llama/Llama-3.1-8B-Instruct,25.0
Araria,Bihar,2023,August,meta-llama/Llama-3.1-8B-Instruct,25.0
Araria,Bihar,2023,September,meta-llama/Llama-3.1-8B-Instruct,25.0
Araria,Bihar,2023,October,meta-llama/Llama-3.1-8B-Instruct,25.0
Araria,Bihar,2023,November,meta-llama/Llama-3.1-8B-Instruct,
Araria,Bihar,2023,December,meta-llama/Llama-3.1-8B-Instruct,
Ariyalur,Tamil Nadu,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0
Ariyalur,Tamil Nadu,2023,February,meta-llama/Llama-3.1-8B-Instruct,14.0
Ariyalur,Tamil Nadu,2023,March,meta-llama/Llama-3.1-8B-Instruct,14.0
Ariyalur,Tamil Nadu,2023,April,meta-llama/Llama-3.1-8B-Instruct,14.0
Ariyalur,Tamil Nadu,2023,May,meta-llama/Llama-3.1-8B-Instruct,25.0
Ariyalur,Tamil Nadu,2023,June,meta-llama/Llama-3.1-8B-Instruct,25.0
Ariyalur,Tamil Nadu,2023,July,meta-llama/Llama-3.1-8B-Instruct,25.0
Ariyalur,Tamil Nadu,2023,August,meta-llama/Llama-3.1-8B-Instruct,25.0
Ariyalur,Tamil Nadu,2023,September,meta-llama/Llama-3.1-8B-Instruct,25.0
Ariyalur,Tamil Nadu,2023,October,meta-llama/Llama-3.1-8B-Instruct,2.0
Ariyalur,Tamil Nadu,2023,November,meta-llama/Llama-3.1-8B-Instruct,2.0
Ariyalur,Tamil Nadu,2023,December,meta-llama/Llama-3.1-8B-Instruct,
Baddi,Himachal Pradesh,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0
Baddi,Himachal Pradesh,2023,February,meta-llama/Llama-3.1-8B-Instruct,14.0
Baddi,Himachal Pradesh,2023,March,meta-llama/Llama-3.1-8B-Instruct,14.0
Baddi,Himachal Pradesh,2023,April,meta-llama/Llama-3.1-8B-Instruct,24.0
Baddi,Himachal Pradesh,2023,May,meta-llama/Llama-3.1-8B-Instruct,24.0
Baddi,Himachal Pradesh,2023,June,meta-llama/Llama-3.1-8B-Instruct,24.0
Baddi,Himachal Pradesh,2023,July,meta-llama/Llama-3.1-8B-Instruct,
Baddi,Himachal Pradesh,2023,August,meta-llama/Llama-3.1-8B-Instruct,
Baddi,Himachal Pradesh,2023,September,meta-llama/Llama-3.1-8B-Instruct,
Baddi,Himachal Pradesh,2023,October,meta-llama/Llama-3.1-8B-Instruct,
Baddi,Himachal Pradesh,2023,November,meta-llama/Llama-3.1-8B-Instruct,
Baddi,Himachal Pradesh,2023,December,meta-llama/Llama-3.1-8B-Instruct,
Bhilai,Chhattisgarh,2023,January,meta-llama/Llama-3.1-8B-Instruct,25.0
Bhilai,Chhattisgarh,2023,February,meta-llama/Llama-3.1-8B-Instruct,25.0
Bhilai,Chhattisgarh,2023,March,meta-llama/Llama-3.1-8B-Instruct,24.0
Bhilai,Chhattisgarh,2023,April,meta-llama/Llama-3.1-8B-Instruct,25.0
Bhilai,Chhattisgarh,2023,May,meta-llama/Llama-3.1-8B-Instruct,25.0
Bhilai,Chhattisgarh,2023,June,meta-llama/Llama-3.1-8B-Instruct,25.0
Bhilai,Chhattisgarh,2023,July,meta-llama/Llama-3.1-8B-Instruct,35.0
Bhilai,Chhattisgarh,2023,August,meta-llama/Llama-3.1-8B-Instruct,35.0
Bhilai,Chhattisgarh,2023,September,meta-llama/Llama-3.1-8B-Instruct,35.0
Bhilai,Chhattisgarh,2023,October,meta-llama/Llama-3.1-8B-Instruct,35.0
Bhilai,Chhattisgarh,2023,November,meta-llama/Llama-3.1-8B-Instruct,
Bhilai,Chhattisgarh,2023,December,meta-llama/Llama-3.1-8B-Instruct,
Bhiwadi,Rajasthan,2023,January,meta-llama/Llama-3.1-8B-Instruct,14.0
Bhiwadi,Rajasthan,2023,February,meta-llama/Llama-3.1-8B-Instruct,24.0
Bhiwadi,Rajasthan,2023,March,meta-llama/Llama-3.1-8B-Instruct,24.0
Bhiwadi,Rajasthan,2023,April,meta-llama/Llama-3.1-8B-Instruct,24.0
Bhiwadi,Rajasthan,2023,May,meta-llama/Llama-3.1-8B-Instruct,25.0
