city,state,year,month,model,pm2.5
Agartala,Tripura,2023,January,google/gemma-2-9b-it,32.5
Agartala,Tripura,2023,February,google/gemma-2-9b-it,32.5
Agartala,Tripura,2023,March,google/gemma-2-9b-it,35.2
Agartala,Tripura,2023,April,google/gemma-2-9b-it,35.2
Agartala,Tripura,2023,May,google/gemma-2-9b-it,35.2
Agartala,Tripura,2023,June,google/gemma-2-9b-it,30.5
Agartala,Tripura,2023,July,google/gemma-2-9b-it,18.0
Agartala,Tripura,2023,August,google/gemma-2-9b-it,18.0
Agartala,Tripura,2023,September,google/gemma-2-9b-it,10.0
Agartala,Tripura,2023,October,google/gemma-2-9b-it,10.0
Agartala,Tripura,2023,November,google/gemma-2-9b-it,10.0
Agartala,Tripura,2023,December,google/gemma-2-9b-it,15.0
Ahmedabad,Gujarat,2023,January,google/gemma-2-9b-it,38.2
Ahmedabad,Gujarat,2023,February,google/gemma-2-9b-it,40.8
Ahmedabad,Gujarat,2023,March,google/gemma-2-9b-it,45.2
Ahmedabad,Gujarat,2023,April,google/gemma-2-9b-it,45.2
Ahmedabad,Gujarat,2023,May,google/gemma-2-9b-it,45.2
Ahmedabad,Gujarat,2023,June,google/gemma-2-9b-it,45.2
Ahmedabad,Gujarat,2023,July,google/gemma-2-9b-it,38.7
Ahmedabad,Gujarat,2023,August,google/gemma-2-9b-it,35.2
Ahmedabad,Gujarat,2023,September,google/gemma-2-9b-it,35.2
Ahmedabad,Gujarat,2023,October,google/gemma-2-9b-it,100.5
Ahmedabad,Gujarat,2023,November,google/gemma-2-9b-it,100.0
Ahmedabad,Gujarat,2023,December,google/gemma-2-9b-it,100.0
Aizawl,Mizoram,2023,January,google/gemma-2-9b-it,30.2
Aizawl,Mizoram,2023,February,google/gemma-2-9b-it,30.2
Aizawl,Mizoram,2023,March,google/gemma-2-9b-it,30.2
Aizawl,Mizoram,2023,April,google/gemma-2-9b-it,30.2
Aizawl,Mizoram,2023,May,google/gemma-2-9b-it,30.8
Aizawl,Mizoram,2023,June,google/gemma-2-9b-it,18.7
Aizawl,Mizoram,2023,July,google/gemma-2-9b-it,18.7
Aizawl,Mizoram,2023,August,google/gemma-2-9b-it,18.7
Aizawl,Mizoram,2023,September,google/gemma-2-9b-it,15.8
Aizawl,Mizoram,2023,October,google/gemma-2-9b-it,15.8
Aizawl,Mizoram,2023,November,google/gemma-2-9b-it,15.8
Aizawl,Mizoram,2023,December,google/gemma-2-9b-it,15.2
Amaravati,Andhra Pradesh,2023,January,google/gemma-2-9b-it,30.8
Amaravati,Andhra Pradesh,2023,February,google/gemma-2-9b-it,30.8
Amaravati,Andhra Pradesh,2023,March,google/gemma-2-9b-it,30.8
Amaravati,Andhra Pradesh,2023,April,google/gemma-2-9b-it,32.7
Amaravati,Andhra Pradesh,2023,May,google/gemma-2-9b-it,30.8
Amaravati,Andhra Pradesh,2023,June,google/gemma-2-9b-it,30.8
Amaravati,Andhra Pradesh,2023,July,google/gemma-2-9b-it,30.5
Amaravati,Andhra Pradesh,2023,August,google/gemma-2-9b-it,18.0
Amaravati,Andhra Pradesh,2023,September,google/gemma-2-9b-it,15.8
Amaravati,Andhra Pradesh,2023,October,google/gemma-2-9b-it,15.8
Amaravati,Andhra Pradesh,2023,November,google/gemma-2-9b-it,15.0
Amaravati,Andhra Pradesh,2023,December,google/gemma-2-9b-it,15.2
Anantapur,Andhra Pradesh,2023,January,google/gemma-2-9b-it,32.8
Anantapur,Andhra Pradesh,2023,February,google/gemma-2-9b-it,32.7
Anantapur,Andhra Pradesh,2023,March,google/gemma-2-9b-it,40.8
Anantapur,Andhra Pradesh,2023,April,google/gemma-2-9b-it,35.2
Anantapur,Andhra Pradesh,2023,May,google/gemma-2-9b-it,32.7
Anantapur,Andhra Pradesh,2023,June,google/gemma-2-9b-it,35.2
Anantapur,Andhra Pradesh,2023,July,google/gemma-2-9b-it,35.2
Anantapur,Andhra Pradesh,2023,August,google/gemma-2-9b-it,10.0
Anantapur,Andhra Pradesh,2023,September,google/gemma-2-9b-it,10.0
Anantapur,Andhra Pradesh,2023,October,google/gemma-2-9b-it,10.0
Anantapur,Andhra Pradesh,2023,November,google/gemma-2-9b-it,10.0
Anantapur,Andhra Pradesh,2023,December,google/gemma-2-9b-it,10.0
Araria,Bihar,2023,January,google/gemma-2-9b-it,45.2
Araria,Bihar,2023,February,google/gemma-2-9b-it,45.2
Araria,Bihar,2023,March,google/gemma-2-9b-it,45.2
Araria,Bihar,2023,April,google/gemma-2-9b-it,45.2
Araria,Bihar,2023,May,google/gemma-2-9b-it,102.5
Araria,Bihar,2023,June,google/gemma-2-9b-it,105.2
Araria,Bihar,2023,July,google/gemma-2-9b-it,105.2
Araria,Bihar,2023,August,google/gemma-2-9b-it,105.2
Araria,Bihar,2023,September,google/gemma-2-9b-it,105.2
Araria,Bihar,2023,October,google/gemma-2-9b-it,105.2
Araria,Bihar,2023,November,google/gemma-2-9b-it,100.0
Araria,Bihar,2023,December,google/gemma-2-9b-it,100.0
Ariyalur,Tamil Nadu,2023,January,google/gemma-2-9b-it,30.2
Ariyalur,Tamil Nadu,2023,February,google/gemma-2-9b-it,30.8
Ariyalur,Tamil Nadu,2023,March,google/gemma-2-9b-it,30.2
Ariyalur,Tamil Nadu,2023,April,google/gemma-2-9b-it,35.2
Ariyalur,Tamil Nadu,2023,May,google/gemma-2-9b-it,30.8
Ariyalur,Tamil Nadu,2023,June,google/gemma-2-9b-it,10.0
Ariyalur,Tamil Nadu,2023,July,google/gemma-2-9b-it,10.0
Ariyalur,Tamil Nadu,2023,August,google/gemma-2-9b-it,10.0
Ariyalur,Tamil Nadu,2023,September,google/gemma-2-9b-it,10.0
Ariyalur,Tamil Nadu,2023,October,google/gemma-2-9b-it,10.0
Ariyalur,Tamil Nadu,2023,November,google/gemma-2-9b-it,10.0
Ariyalur,Tamil Nadu,2023,December,google/gemma-2-9b-it,10.0
Baddi,Himachal Pradesh,2023,January,google/gemma-2-9b-it,32.8
Baddi,Himachal Pradesh,2023,February,google/gemma-2-9b-it,32.7
Baddi,Himachal Pradesh,2023,March,google/gemma-2-9b-it,32.7
Baddi,Himachal Pradesh,2023,April,google/gemma-2-9b-it,32.7
Baddi,Himachal Pradesh,2023,May,google/gemma-2-9b-it,30.8
Baddi,Himachal Pradesh,2023,June,google/gemma-2-9b-it,10.0
Baddi,Himachal Pradesh,2023,July,google/gemma-2-9b-it,10.0
Baddi,Himachal Pradesh,2023,August,google/gemma-2-9b-it,10.0
Baddi,Himachal Pradesh,2023,September,google/gemma-2-9b-it,10.0
Baddi,Himachal Pradesh,2023,October,google/gemma-2-9b-it,10.0
Baddi,Himachal Pradesh,2023,November,google/gemma-2-9b-it,10.0
Baddi,Himachal Pradesh,2023,December,google/gemma-2-9b-it,10.0
Bhilai,Chhattisgarh,2023,January,google/gemma-2-9b-it,45.2
Bhilai,Chhattisgarh,2023,February,google/gemma-2-9b-it,45.2
Bhilai,Chhattisgarh,2023,March,google/gemma-2-9b-it,45.2
Bhilai,Chhattisgarh,2023,April,google/gemma-2-9b-it,45.2
Bhilai,Chhattisgarh,2023,May,google/gemma-2-9b-it,45.2
Bhilai,Chhattisgarh,2023,June,google/gemma-2-9b-it,45.2
Bhilai,Chhattisgarh,2023,July,google/gemma-2-9b-it,35.2
Bhilai,Chhattisgarh,2023,August,google/gemma-2-9b-it,35.2
Bhilai,Chhattisgarh,2023,September,google/gemma-2-9b-it,105.2
Bhilai,Chhattisgarh,2023,October,google/gemma-2-9b-it,105.2
Bhilai,Chhattisgarh,2023,November,google/gemma-2-9b-it,105.0
Bhilai,Chhattisgarh,2023,December,google/gemma-2-9b-it,100.5
Bhiwadi,Rajasthan,2023,January,google/gemma-2-9b-it,45.2
Bhiwadi,Rajasthan,2023,February,google/gemma-2-9b-it,45.2
Bhiwadi,Rajasthan,2023,March,google/gemma-2-9b-it,45.2
Bhiwadi,Rajasthan,2023,April,google/gemma-2-9b-it,45.2
Bhiwadi,Rajasthan,2023,May,google/gemma-2-9b-it,45.2
Bhiwadi,Rajasthan,2023,June,google/gemma-2-9b-it,45.2
Bhiwadi,Rajasthan,2023,July,google/gemma-2-9b-it,105.2
Bhiwadi,Rajasthan,2023,August,google/gemma-2-9b-it,105.2
Bhiwadi,Rajasthan,2023,September,google/gemma-2-9b-it,105.2
Bhiwadi,Rajasthan,2023,October,google/gemma-2-9b-it,105.2
Bhiwadi,Rajasthan,2023,November,google/gemma-2-9b-it,105.0
Bhiwadi,Rajasthan,2023,December,google/gemma-2-9b-it,100.5
Bihar Sharif,Bihar,2023,January,google/gemma-2-9b-it,45.2
Bihar Sharif,Bihar,2023,February,google/gemma-2-9b-it,45.2
Bihar Sharif,Bihar,2023,March,google/gemma-2-9b-it,45.2
Bihar Sharif,Bihar,2023,April,google/gemma-2-9b-it,45.2
Bihar Sharif,Bihar,2023,May,google/gemma-2-9b-it,45.2
Bihar Sharif,Bihar,2023,June,google/gemma-2-9b-it,102.5
Bihar Sharif,Bihar,2023,July,google/gemma-2-9b-it,102.5
Bihar Sharif,Bihar,2023,August,google/gemma-2-9b-it,105.2
Bihar Sharif,Bihar,2023,September,google/gemma-2-9b-it,105.2
Bihar Sharif,Bihar,2023,October,google/gemma-2-9b-it,105.0
Bihar Sharif,Bihar,2023,November,google/gemma-2-9b-it,105.0
Bihar Sharif,Bihar,2023,December,google/gemma-2-9b-it,100.0
Bileipada,Odisha,2023,January,google/gemma-2-9b-it,10.0
Bileipada,Odisha,2023,February,google/gemma-2-9b-it,10.0
Bileipada,Odisha,2023,March,google/gemma-2-9b-it,10.0
Bileipada,Odisha,2023,April,google/gemma-2-9b-it,102.5
Bileipada,Odisha,2023,May,google/gemma-2-9b-it,10.0
