city,state,year,month,model,pm2.5
Agartala,Tripura,2023,January,meta-llama/Llama-3.3-70B-Instruct,114.0
Agartala,Tripura,2023,February,meta-llama/Llama-3.3-70B-Instruct,114.0
Agartala,Tripura,2023,March,meta-llama/Llama-3.3-70B-Instruct,123.0
Agartala,Tripura,2023,April,meta-llama/Llama-3.3-70B-Instruct,63.0
Agartala,Tripura,2023,May,meta-llama/Llama-3.3-70B-Instruct,53.0
Agartala,Tripura,2023,June,meta-llama/Llama-3.3-70B-Instruct,54.0
Agartala,Tripura,2023,July,meta-llama/Llama-3.3-70B-Instruct,54.0
Agartala,Tripura,2023,August,meta-llama/Llama-3.3-70B-Instruct,55.0
Agartala,Tripura,2023,September,meta-llama/Llama-3.3-70B-Instruct,65.0
Agartala,Tripura,2023,October,meta-llama/Llama-3.3-70B-Instruct,120.0
Agartala,Tripura,2023,November,meta-llama/Llama-3.3-70B-Instruct,120.0
Agartala,Tripura,2023,December,meta-llama/Llama-3.3-70B-Instruct,120.0
Ahmedabad,Gujarat,2023,January,meta-llama/Llama-3.3-70B-Instruct,114.0
Ahmedabad,Gujarat,2023,February,meta-llama/Llama-3.3-70B-Instruct,102.0
Ahmedabad,Gujarat,2023,March,meta-llama/Llama-3.3-70B-Instruct,102.0
Ahmedabad,Gujarat,2023,April,meta-llama/Llama-3.3-70B-Instruct,102.0
Ahmedabad,Gujarat,2023,May,meta-llama/Llama-3.3-70B-Instruct,51.0
Ahmedabad,Gujarat,2023,June,meta-llama/Llama-3.3-70B-Instruct,51.0
Ahmedabad,Gujarat,2023,July,meta-llama/Llama-3.3-70B-Instruct,63.0
Ahmedabad,Gujarat,2023,August,meta-llama/Llama-3.3-70B-Instruct,63.0
Ahmedabad,Gujarat,2023,September,meta-llama/Llama-3.3-70B-Instruct,102.0
Ahmedabad,Gujarat,2023,October,meta-llama/Llama-3.3-70B-Instruct,102.0
Ahmedabad,Gujarat,2023,November,meta-llama/Llama-3.3-70B-Instruct,120.0
Ahmedabad,Gujarat,2023,December,meta-llama/Llama-3.3-70B-Instruct,115.0
Aizawl,Mizoram,2023,January,meta-llama/Llama-3.3-70B-Instruct,63.0
Aizawl,Mizoram,2023,February,meta-llama/Llama-3.3-70B-Instruct,63.0
Aizawl,Mizoram,2023,March,meta-llama/Llama-3.3-70B-Instruct,63.0
Aizawl,Mizoram,2023,April,meta-llama/Llama-3.3-70B-Instruct,51.0
Aizawl,Mizoram,2023,May,meta-llama/Llama-3.3-70B-Instruct,23.0
Aizawl,Mizoram,2023,June,meta-llama/Llama-3.3-70B-Instruct,23.0
Aizawl,Mizoram,2023,July,meta-llama/Llama-3.3-70B-Instruct,23.0
Aizawl,Mizoram,2023,August,meta-llama/Llama-3.3-70B-Instruct,25.0
Aizawl,Mizoram,2023,September,meta-llama/Llama-3.3-70B-Instruct,32.0
Aizawl,Mizoram,2023,October,meta-llama/Llama-3.3-70B-Instruct,63.0
Aizawl,Mizoram,2023,November,meta-llama/Llama-3.3-70B-Instruct,63.0
Aizawl,Mizoram,2023,December,meta-llama/Llama-3.3-70B-Instruct,63.0
Amaravati,Andhra Pradesh,2023,January,meta-llama/Llama-3.3-70B-Instruct,120.0
Amaravati,Andhra Pradesh,2023,February,meta-llama/Llama-3.3-70B-Instruct,54.0
Amaravati,Andhra Pradesh,2023,March,meta-llama/Llama-3.3-70B-Instruct,53.0
Amaravati,Andhra Pradesh,2023,April,meta-llama/Llama-3.3-70B-Instruct,53.0
